,dataset,split,task_id,model,code,result,compiled,passed_tests,avg_test_time,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
139,openai_humaneval,test,139,llama3_0_shot_finetuned_1_epoch,"def special_factorial(n):
    """"""The Brazilian factorial is defined as:
    brazilian_factorial(n) = n! * (n-1)! * (n-2)! *... * 1!
    where n > 0

    For example:
    >>> special_factorial(4)
    288

    The function will receive an integer as input and should return the special
    factorial of this integer.
    """"""
    result = 1
    for i in range(1, n + 1):
        result *= math.factorial(i)
    return result",failed: name 'math' is not defined,True,False,,16.0,6.0,5.0,0.0,9.0,2.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,84.7641858178755
140,openai_humaneval,test,140,llama3_0_shot_finetuned_1_epoch,"def fix_spaces(text):
    """"""
    Given a string text, replace all spaces in it with underscores, 
    and if a string has more than 2 consecutive spaces, 
    then replace all consecutive spaces with - 
    
    fix_spaces(""Example"") == ""Example""
    fix_spaces(""Example 1"") == ""Example_1""
    fix_spaces("" Example 2"") == ""_Example_2""
    fix_spaces("" Example   3"") == ""_Example-3""
    """"""
    new_text = """"
    i = 0
    count = 0
    while i < len(text):
        if text[i] == "" "":
            count += 1
        else:
            if count > 2:
                new_text += ""-""
            elif count > 0:
                new_text += ""_"" * count
            new_text += text[i]
            count = 0
        i += 1
    if count > 2:
        new_text += ""-""
    elif count > 0:
        new_text += ""_"" * count
    return new_text",passed,True,True,8.347189999990216e-05,30.0,21.0,20.0,0.0,9.0,1.0,0.0,7.0,5.0,14.0,15.0,30.0,19.0,45.0,64.91260938324326,191.15673810496133,5.357142857142857,1024.0539541337214,56.8918863407623,0.06371891270165378,83.00445824577979
141,openai_humaneval,test,141,llama3_0_shot_finetuned_1_epoch,"def file_name_check(file_name):
    """"""Create a function which takes a string representing a file's name, and returns
    'Yes' if the the file's name is valid, and returns 'No' otherwise.
    A file's name is considered to be valid if and only if all the following conditions 
    are met:
    - There should not be more than three digits ('0'-'9') in the file's name.
    - The file's name contains exactly one dot '.'
    - The substring before the dot should not be empty, and it starts with a letter from 
    the latin alphapet ('a'-'z' and 'A'-'Z').
    - The substring after the dot should be one of these: ['txt', 'exe', 'dll']
    Examples:
    file_name_check(""example.txt"") # => 'Yes'
    file_name_check(""1example.dll"") # => 'No' (the name should start with a latin alphapet letter)
    """"""
    suf = ['txt', 'exe', 'dll']
    lst = file_name.split('.')
    if len(lst)!= 2:
        return 'No'
    if lst[1].lower() not in suf:
        return 'No'
    if not lst[0]:
        return 'No'
    if not lst[0][0].isalpha():
        return 'No'
    if sum(c.isdigit() for c in lst[0]) > 3:
        return 'No'
    return 'Yes'",passed,True,True,0.00022462973333337762,27.0,15.0,14.0,0.0,13.0,0.0,0.0,7.0,4.0,8.0,5.0,8.0,12.0,13.0,32.0,46.604512509375034,2.0,93.20902501875007,5.178279167708337,0.015534837503125011,88.34850639995656
142,openai_humaneval,test,142,llama3_0_shot_finetuned_1_epoch,"def sum_squares(lst):
    """"""
    This function will take a list of integers. For all entries in the list, the function shall square the integer entry if its index is a 
    multiple of 3 and will cube the integer entry if its index is a multiple of 4 and not a multiple of 3. The function will not 
    change the entries in the list whose indexes are not a multiple of 3 or 4. The function shall then return the sum of all entries. 
    
    Examples:
    For lst = [1,2,3] the output should be 6
    For lst = []  the output should be 0
    For lst = [-1,-5,2,-1,-5]  the output should be -126
    """"""
    return sum((x**2 if i % 3 == 0 else x**3 if i % 4 == 0 and i % 3!= 0 else x for i, x in enumerate(lst)))",passed,True,True,0.00024005416666644425,12.0,3.0,2.0,0.0,9.0,1.0,0.0,5.0,5.0,11.0,9.0,18.0,16.0,27.0,49.663388279447084,108.0,4.090909090909091,441.8181818181818,24.545454545454547,0.036,46.897229498070345
143,openai_humaneval,test,143,llama3_0_shot_finetuned_1_epoch,"def words_in_sentence(sentence):
    """"""
    You are given a string representing a sentence,
    the sentence contains some words separated by a space,
    and you have to return a string that contains the words from the original sentence,
    whose lengths are prime numbers,
    the order of the words in the new string should be the same as the original one.

    Example 1:
        Input: sentence = ""This is a test""
        Output: ""is""

    Example 2:
        Input: sentence = ""lets go for swimming""
        Output: ""go for""

    Constraints:
        * 1 <= len(sentence) <= 100
        * sentence contains only letters
    """"""
    def is_prime(n):
        if n < 2:
            return False
        for i in range(2, int(n**0.5) + 1):
            if n % i == 0:
                return False
        return True

    return "" "".join(word for word in sentence.split() if is_prime(len(word)))",passed,True,True,9.32339666666356e-05,29.0,10.0,9.0,0.0,16.0,4.0,0.0,3.0,5.0,8.0,5.0,10.0,13.0,15.0,35.60964047443681,55.506595772116384,3.125,173.4581117878637,9.636561765992427,0.01850219859070546,76.38221217513234
144,openai_humaneval,test,144,llama3_0_shot_finetuned_1_epoch,"def simplify(x, n):
    """"""Your task is to implement a function that will simplify the expression
    x * n. The function returns True if x * n evaluates to a whole number and False
    otherwise. Both x and n, are string representation of a fraction, and have the following format,
    <numerator>/<denominator> where both numerator and denominator are positive whole numbers.

    You can assume that x, and n are valid fractions, and do not have zero as denominator.

    simplify(""1/5"", ""5/1"") = True
    simplify(""1/6"", ""2/1"") = False
    simplify(""7/10"", ""10/2"") = False
    """"""
    a, b = map(int, x.split(""/""))
    c, d = map(int, n.split(""/""))
    numerator = a * c
    denom = b * d
    gcd = lambda x, y: y if x == 0 else gcd(y % x, x)
    numerator //= gcd(numerator, denom)
    denom //= gcd(numerator, denom)
    return numerator == denom",failed: test1,True,False,,20.0,11.0,9.0,0.0,9.0,2.0,0.0,2.0,4.0,11.0,7.0,14.0,15.0,21.0,46.053747805010275,82.0447025077789,2.5454545454545454,208.84106092889172,11.602281162716206,0.02734823416925963,89.25419614794988
145,openai_humaneval,test,145,llama3_0_shot_finetuned_1_epoch,,failed: name 'order_by_points' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
146,openai_humaneval,test,146,llama3_0_shot_finetuned_1_epoch,,failed: name 'specialFilter' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
147,openai_humaneval,test,147,llama3_0_shot_finetuned_1_epoch,"def get_max_triples(n):
    """"""
    You are given a positive integer n. You have to create an integer array a of length n.
        For each i (1 ≤ i ≤ n), the value of a[i] = i * i - i + 1.
        Return the number of triples (a[i], a[j], a[k]) of a where i < j < k, 
    and a[i] + a[j] + a[k] is a multiple of 3.

    Example :
        Input: n = 5
        Output: 1
        Explanation: 
        a = [1, 3, 7, 13, 21]
        The only valid triple is (1, 7, 13).
    """"""
    A = [i*i - i + 1 for i in range(1,n+1)]
    ans = 0
    for i in range(n):
        for j in range(i+1,n):
            for k in range(j+1,n):
                if (A[i]+A[j]+A[k])%3 == 0:
                    ans += 1
    return ans",passed,True,True,0.019309228366667715,22.0,10.0,9.0,0.0,12.0,1.0,0.0,6.0,5.0,15.0,11.0,22.0,20.0,33.0,70.2129994085646,142.62362713128297,3.6666666666666665,522.9532994813709,29.05296108229838,0.04754120904376099,82.20408783815449
148,openai_humaneval,test,148,llama3_0_shot_finetuned_1_epoch,"def bf(planet1, planet2):
    '''
    There are eight planets in our solar system: the closerst to the Sun 
    is Mercury, the next one is Venus, then Earth, Mars, Jupiter, Saturn, 
    Uranus, Neptune.
    Write a function that takes two planet names as strings planet1 and planet2. 
    The function should return a tuple containing all planets whose orbits are 
    located between the orbit of planet1 and the orbit of planet2, sorted by 
    the proximity to the sun. 
    The function should return an empty tuple if planet1 or planet2
    are not correct planet names. 
    Examples
    bf(""Jupiter"", ""Neptune"") ==> (""Saturn"", ""Uranus"")
    bf(""Earth"", ""Mercury"") ==> (""Venus"")
    bf(""Mercury"", ""Uranus"") ==> (""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"")
    '''
    planet_names = (""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune"")
    if planet1 not in planet_names or planet2 not in planet_names or planet1 == planet2:
        return ()
    planet1_index = planet_names.index(planet1)
    planet2_index = planet_names.index(planet2)
    if planet1_index < planet2_index:
        return tuple(planet_names[i] for i in range(planet1_index + 1, planet2_index + 1))
    else:
        return tuple(planet_names[i] for i in range(planet2_index + 1, planet1_index + 1))",failed: First test error: 3,True,False,,25.0,11.0,10.0,0.0,15.0,0.0,0.0,7.0,5.0,9.0,9.0,19.0,14.0,28.0,40.13896548741762,106.6059378176129,5.277777777777778,562.642449592957,31.257913866275388,0.035535312605870964,78.74522376172877
149,openai_humaneval,test,149,llama3_0_shot_finetuned_1_epoch,"def sorted_list_sum(lst):
    """"""Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
    """"""
    return sorted([i for i in sorted(lst) if len(i)%2 == 0], key=lambda x: (len(x), x))",passed,True,True,0.00015441543333357308,16.0,4.0,2.0,0.0,14.0,0.0,0.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,57.13125269146675
150,openai_humaneval,test,150,llama3_0_shot_finetuned_1_epoch,,failed: name 'x_or_y' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
151,openai_humaneval,test,151,llama3_0_shot_finetuned_1_epoch,"def double_the_difference(lst):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''
    return sum([i**2 for i in lst if isinstance(i, int) and i > 0 and i % 2!= 0])",passed,True,True,0.00021083343332672181,13.0,3.0,2.0,0.0,9.0,2.0,0.0,5.0,5.0,7.0,5.0,11.0,12.0,16.0,31.26112492884004,57.359400011538504,3.9285714285714284,225.34050004532983,12.518916669184991,0.01911980000384617,48.82151683893276
152,openai_humaneval,test,152,llama3_0_shot_finetuned_1_epoch,,failed: name 'compare' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
153,openai_humaneval,test,153,llama3_0_shot_finetuned_1_epoch,"def Strongest_Extension(class_name, extensions):
    strongest = extensions[0]
    max_strength = len([x for x in strongest if x.isalpha() and x.isupper()]) - len([x for x in strongest if x.isalpha() and x.islower()])
    for extension in extensions:
        strength = len([x for x in extension if x.isalpha() and x.isupper()]) - len([x for x in extension if x.isalpha() and x.islower()])
        if strength > max_strength:
            strongest = extension
            max_strength = strength
    return class_name + ""."" + strongest",passed,True,True,0.00031356383333331906,9.0,9.0,9.0,0.0,0.0,0.0,0.0,15.0,4.0,18.0,9.0,18.0,22.0,27.0,83.05865002596161,120.40465370320703,2.0,240.80930740641406,13.378294855911893,0.04013488456773568,62.5979528009269
154,openai_humaneval,test,154,llama3_0_shot_finetuned_1_epoch,"def cycpattern_check(a, b):
    """"""You are given 2 words. You need to return True if the second word or any of its rotations is a substring in the first word
    cycpattern_check(""abcd"",""abd"") => False
    cycpattern_check(""hello"",""ell"") => True
    cycpattern_check(""whassup"",""psus"") => False
    cycpattern_check(""abab"",""baa"") => True
    cycpattern_check(""efef"",""eeff"") => False
    cycpattern_check(""himenss"",""simen"") => True

    """"""
    l = len(b)
    pat = b + b
    for i in range(len(a) - l + 1):
        if a[i:i+l] in [pat[j:j+l] for j in range(l + 1)]:
            return True
    return False",passed,True,True,0.00010768923333444036,16.0,8.0,7.0,0.0,8.0,1.0,0.0,4.0,3.0,9.0,7.0,14.0,12.0,21.0,33.28421251514428,75.28421251514429,2.3333333333333335,175.66316253533668,9.759064585296482,0.025094737505048096,89.99824067387233
155,openai_humaneval,test,155,llama3_0_shot_finetuned_1_epoch,"def even_odd_count(num):
    """"""Given an integer. return a tuple that has the number of even and odd digits respectively.

     Example:
        even_odd_count(-12) ==> (1, 1)
        even_odd_count(123) ==> (1, 2)
    """"""
    even_count = 0
    odd_count = 0
    for i in str(abs(num)):
        i = int(i)
        even_count += i % 2 == 0
        odd_count += i % 2!= 0
    return (even_count, odd_count)",passed,True,True,0.0001279347333346929,14.0,9.0,8.0,0.0,5.0,1.0,0.0,2.0,4.0,9.0,6.0,12.0,13.0,18.0,36.52932501298081,66.60791492653966,2.6666666666666665,177.62110647077242,9.867839248376246,0.022202638308846556,95.32035333318801
156,openai_humaneval,test,156,llama3_0_shot_finetuned_1_epoch,"def int_to_mini_roman(number):
    """"""
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.
    Restrictions: 1 <= num <= 1000

    Examples:
    >>> int_to_mini_roman(19) == 'xix'
    >>> int_to_mini_roman(152) == 'clii'
    >>> int_to_mini_roman(426) == 'cdxxvi'
    """"""
    roman_numerals = [
        (1000, ""M""), (900, ""CM""), (500, ""D""), (400, ""CD""),
        (100, ""C""), (90, ""XC""), (50, ""L""), (40, ""XL""),
        (10, ""X""), (9, ""IX""), (5, ""V""), (4, ""IV""), (1, ""I"")
    ]
    result = """"
    for value, symbol in roman_numerals:
        while number >= value:
            result += symbol
            number -= value
    return result.lower()",passed,True,True,0.00013014890000704327,22.0,9.0,12.0,0.0,9.0,1.0,0.0,3.0,3.0,4.0,3.0,6.0,7.0,9.0,12.75488750216347,25.26619429851844,2.25,56.848937171666485,3.158274287314805,0.008422064766172813,97.47143822209036
157,openai_humaneval,test,157,llama3_0_shot_finetuned_1_epoch,"def right_angle_triangle(a, b, c):
    '''
    Given the lengths of the three sides of a triangle. Return True if the three
    sides form a right-angled triangle, False otherwise.
    A right-angled triangle is a triangle in which one angle is right angle or 
    90 degree.
    Example:
    right_angle_triangle(3, 4, 5) == True
    right_angle_triangle(1, 2, 3) == False
    '''
    return (a*a == b*b + c*c) or (b*b == a*a + c*c) or (c*c == a*a + b*b)",passed,True,True,0.0001373460333335667,11.0,3.0,2.0,0.0,9.0,0.0,0.0,3.0,4.0,18.0,16.0,33.0,22.0,49.0,83.05865002596161,218.51214931322758,3.6666666666666665,801.2112141485011,44.51173411936117,0.0728373831044092,45.02325638492703
158,openai_humaneval,test,158,llama3_0_shot_finetuned_1_epoch,"def find_max(words):
    """"""Write a function that accepts a list of strings.
    The list contains different words. Return the word with maximum number
    of unique characters. If multiple strings have maximum number of unique
    characters, return the one which comes first in lexicographical order.

    find_max([""name"", ""of"", ""string""]) == ""string""
    find_max([""name"", ""enam"", ""game""]) == ""enam""
    find_max([""aaaaaaa"", ""bb"",""cc""]) == ""aaaaaaa""
    """"""
    return max(sorted(words, key=lambda x: (-len(set(x)), x)), default='')",failed: t2,True,False,,11.0,4.0,2.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,59.97951498849627
159,openai_humaneval,test,159,llama3_0_shot_finetuned_1_epoch,"def eat(number, need, remaining):
    """"""
    You're a hungry rabbit, and you already have eaten a certain number of carrots,
    but now you need to eat more carrots to complete the day's meals.
    you should return an array of [ total number of eaten carrots after your meals,
                                    the number of carrots left after your meals ]
    if there are not enough remaining carrots, you will eat all remaining carrots, but will still be hungry.
    
    Example:
    * eat(5, 6, 10) -> [11, 4]
    * eat(4, 8, 9) -> [12, 1]
    * eat(1, 10, 10) -> [11, 0]
    * eat(2, 11, 5) -> [7, 0]
    
    Variables:
    @number : integer
        the number of carrots that you have eaten.
    @need : integer
        the number of carrots that you need to eat.
    @remaining : integer
        the number of remaining carrots thet exist in stock
    
    Constrain:
    * 0 <= number <= 1000
    * 0 <= need <= 1000
    * 0 <= remaining <= 1000

    Have fun :)
    """"""
    if need <= remaining:
        eaten = number + need
        remaining -= need
    else:
        eaten = number + remaining
        remaining = 0
    return [eaten, remaining]",passed,True,True,0.00011299933333172399,36.0,9.0,8.0,0.0,24.0,4.0,0.0,2.0,3.0,3.0,4.0,8.0,6.0,12.0,9.509775004326938,31.019550008653873,4.0,124.07820003461549,6.893233335256416,0.010339850002884624,55.822181296331216
160,openai_humaneval,test,160,llama3_0_shot_finetuned_1_epoch,,failed: name 'do_algebra' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
161,openai_humaneval,test,161,llama3_0_shot_finetuned_1_epoch,,failed: name 'solve' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
162,openai_humaneval,test,162,llama3_0_shot_finetuned_1_epoch,,failed: name 'string_to_md5' is not defined,True,False,,,,,,,,,,,,,,,,,,,,,,
163,openai_humaneval,test,163,llama3_0_shot_finetuned_1_epoch,"def generate_integers(a, b):
    """"""
    Given two positive integers a and b, return the even digits between a
    and b, in ascending order.

    For example:
    generate_integers(2, 8) => [2, 4, 6, 8]
    generate_integers(8, 2) => [2, 4, 6, 8]
    generate_integers(10, 14) => []
    """"""
    lower = max(2, min(a, b))
    upper = min(8, max(a, b))

    return [i for i in range(lower, upper+1) if i % 2 == 0]",passed,True,True,8.71808333329227e-05,14.0,5.0,4.0,0.0,8.0,2.0,0.0,3.0,3.0,6.0,3.0,6.0,9.0,9.0,20.264662506490406,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938,80.28972953631143
