error,dataset,split,task_id,result,avg_test_time,passed_tests,compiled,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
,mbpp,test,476,"failed: unterminated string literal (detected at line 30) (<string>, line 30)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,477,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,478,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,479,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,480,"failed: unexpected indent (<string>, line 2)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,481,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,482,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,483,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,484,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,485,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,486,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,487,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,488,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,489,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,490,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,491,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,492,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,493,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,494,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,495,"failed: invalid decimal literal (<string>, line 31)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,496,"failed: unterminated string literal (detected at line 38) (<string>, line 38)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,497,"failed: unterminated string literal (detected at line 23) (<string>, line 23)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,498,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
,mbpp,test,499,"failed: invalid syntax (<string>, line 3)",,False,False,,,,,,,,,,,,,,,,,,,,,
